source language,target language,translation engine,is preferred engine?
ru,nb,Content Translation,True
ru,ne,Content Translation,True
ru,nl,Content Translation,True
ru,pa,Content Translation,True
ru,pap,Content Translation,True
ru,pl,Content Translation,True
ru,pt,Content Translation,True
ru,ro,Content Translation,True
ru,sah,Content Translation,True
ru,sh,Content Translation,True
ru,si,Content Translation,True
ru,simple,Content Translation,True
ru,sk,Content Translation,True
ru,sl,Content Translation,True
ru,sq,Content Translation,True
ru,sr,Content Translation,True
ru,su,Content Translation,True
ru,sv,Content Translation,True
ru,sw,Content Translation,True
ru,ta,Content Translation,True
ru,te,Content Translation,True
ru,tg,Content Translation,True
ru,th,Content Translation,True
ru,tl,Content Translation,True
ru,tr,Content Translation,True
ru,tt,Content Translation,True
ru,udm,Content Translation,True
ru,uk,Content Translation,True
ru,ur,Content Translation,True
ru,uz,Content Translation,True
ru,vi,Content Translation,True
ru,wuu,Content Translation,True
ru,xh,Content Translation,True
ru,yi,Content Translation,True
ru,zh,Content Translation,True
sah,af,Content Translation,True
sah,am,Content Translation,True
sah,ar,Content Translation,True
sah,az,Content Translation,True
sah,ba,Content Translation,True
sah,be,Content Translation,True
sah,bn,Content Translation,True
sah,bg,Content Translation,True
sah,bs,Content Translation,True
sah,ca,Content Translation,True
sah,ceb,Content Translation,True
sah,cs,Content Translation,True
sah,cv,Content Translation,True
sah,cy,Content Translation,True
sah,da,Content Translation,True
sah,de,Content Translation,True
sah,el,Content Translation,True
sah,en,Content Translation,True
sah,eo,Content Translation,True
sah,es,Content Translation,True
sah,et,Content Translation,True
sah,eu,Content Translation,True
sah,fa,Content Translation,True
sah,fi,Content Translation,True
sah,fr,Content Translation,True
sah,ga,Content Translation,True
sah,gd,Content Translation,True
sah,gl,Content Translation,True
sah,gu,Content Translation,True
sah,he,Content Translation,True
sah,hi,Content Translation,True
sah,hr,Content Translation,True
sah,ht,Content Translation,True
sah,hu,Content Translation,True
sah,hy,Content Translation,True
sah,id,Content Translation,True
sah,is,Content Translation,True
sah,it,Content Translation,True
sah,ja,Content Translation,True
sah,jv,Content Translation,True
sah,ka,Content Translation,True
sah,kk,Content Translation,True
sah,km,Content Translation,True
sah,kn,Content Translation,True
sah,ko,Content Translation,True
sah,ky,Content Translation,True
sah,la,Content Translation,True
sah,lb,Content Translation,True
sah,lo,Content Translation,True
sah,lt,Content Translation,True
sah,lv,Content Translation,True
sah,mi,Content Translation,True
sah,mg,Content Translation,True
sah,mhr,Content Translation,True
sah,ml,Content Translation,True
sah,mk,Content Translation,True
sah,mn,Content Translation,True
sah,mrj,Content Translation,True
sah,mr,Content Translation,True
sah,ms,Content Translation,True
sah,mt,Content Translation,True
sah,my,Content Translation,True
sah,nb,Content Translation,True
sah,ne,Content Translation,True
sah,nl,Content Translation,True
sah,pa,Content Translation,True
sah,pap,Content Translation,True
sah,pl,Content Translation,True
sah,pt,Content Translation,True
sah,ro,Content Translation,True
sah,ru,Content Translation,True
sah,sh,Content Translation,True
sah,si,Content Translation,True
sah,simple,Content Translation,True
sah,sk,Content Translation,True
sah,sl,Content Translation,True
sah,sq,Content Translation,True
sah,sr,Content Translation,True
sah,su,Content Translation,True
sah,sv,Content Translation,True
sah,sw,Content Translation,True
sah,ta,Content Translation,True
sah,te,Content Translation,True
sah,tg,Content Translation,True
sah,th,Content Translation,True
sah,tl,Content Translation,True
sah,tr,Content Translation,True
sah,tt,Content Translation,True
sah,udm,Content Translation,True
sah,uk,Content Translation,True
sah,ur,Content Translation,True
sah,uz,Content Translation,True
sah,vi,Content Translation,True
sah,wuu,Content Translation,True
sah,xh,Content Translation,True
sah,yi,Content Translation,True
sah,zh,Content Translation,True
sh,af,Content Translation,True
sh,am,Content Translation,True
sh,ar,Content Translation,True
sh,az,Content Translation,True
sh,ba,Content Translation,True
sh,be,Content Translation,True
sh,bn,Content Translation,True
sh,bg,Content Translation,True
sh,bs,Content Translation,True
sh,ca,Content Translation,True
sh,ceb,Content Translation,True
sh,cs,Content Translation,True
sh,cv,Content Translation,True
sh,cy,Content Translation,True
sh,da,Content Translation,True
sh,de,Content Translation,True
sh,el,Content Translation,True
sh,en,Content Translation,True
sh,eo,Content Translation,True
sh,es,Content Translation,True
sh,et,Content Translation,True
sh,eu,Content Translation,True
sh,fa,Content Translation,True
sh,fi,Content Translation,True
sh,fr,Content Translation,True
sh,ga,Content Translation,True
sh,gd,Content Translation,True
sh,gl,Content Translation,True
sh,gu,Content Translation,True
sh,he,Content Translation,True
sh,hi,Content Translation,True
sh,hr,Content Translation,True
sh,ht,Content Translation,True
sh,hu,Content Translation,True
sh,hy,Content Translation,True
sh,id,Content Translation,True
sh,is,Content Translation,True
sh,it,Content Translation,True
sh,ja,Content Translation,True
sh,jv,Content Translation,True
sh,ka,Content Translation,True
sh,kk,Content Translation,True
sh,km,Content Translation,True
sh,kn,Content Translation,True
sh,ko,Content Translation,True
sh,ky,Content Translation,True
sh,la,Content Translation,True
sh,lb,Content Translation,True
sh,lo,Content Translation,True
sh,lt,Content Translation,True
sh,lv,Content Translation,True
sh,mi,Content Translation,True
sh,mg,Content Translation,True
sh,mhr,Content Translation,True
sh,ml,Content Translation,True
sh,mk,Content Translation,True
sh,mn,Content Translation,True
sh,mrj,Content Translation,True
sh,mr,Content Translation,True
sh,ms,Content Translation,True
sh,mt,Content Translation,True
sh,my,Content Translation,True
sh,nb,Content Translation,True
sh,ne,Content Translation,True
sh,nl,Content Translation,True
sh,pa,Content Translation,True
sh,pap,Content Translation,True
sh,pl,Content Translation,True
sh,pt,Content Translation,True
sh,ro,Content Translation,True
sh,ru,Content Translation,True
sh,sah,Content Translation,True
sh,si,Content Translation,True
sh,simple,Content Translation,True
sh,sk,Content Translation,True
sh,sl,Content Translation,True
sh,sq,Content Translation,True
sh,sr,Content Translation,True
sh,su,Content Translation,True
sh,sv,Content Translation,True
sh,sw,Content Translation,True
sh,ta,Content Translation,True
sh,te,Content Translation,True
sh,tg,Content Translation,True
sh,th,Content Translation,True
sh,tl,Content Translation,True
sh,tr,Content Translation,True
sh,tt,Content Translation,True
sh,udm,Content Translation,True
sh,uk,Content Translation,True
sh,ur,Content Translation,True
sh,uz,Content Translation,True
sh,vi,Content Translation,True
sh,wuu,Content Translation,True
sh,xh,Content Translation,True
sh,yi,Content Translation,True
sh,zh,Content Translation,True
si,af,Content Translation,True
si,am,Content Translation,True
si,ar,Content Translation,True
si,az,Content Translation,True
si,ba,Content Translation,True
si,be,Content Translation,True
si,bn,Content Translation,True
si,bg,Content Translation,True
si,bs,Content Translation,True
si,ca,Content Translation,True
si,ceb,Content Translation,True
si,cs,Content Translation,True
si,cv,Content Translation,True
si,cy,Content Translation,True
si,da,Content Translation,True
si,de,Content Translation,True
si,el,Content Translation,True
si,en,Content Translation,True
si,eo,Content Translation,True
si,es,Content Translation,True
si,et,Content Translation,True
si,eu,Content Translation,True
si,fa,Content Translation,True
si,fi,Content Translation,True
si,fr,Content Translation,True
si,ga,Content Translation,True
si,gd,Content Translation,True
si,gl,Content Translation,True
si,gu,Content Translation,True
si,he,Content Translation,True
si,hi,Content Translation,True
si,hr,Content Translation,True
si,ht,Content Translation,True
si,hu,Content Translation,True
si,hy,Content Translation,True
si,id,Content Translation,True
si,is,Content Translation,True
si,it,Content Translation,True
si,ja,Content Translation,True
si,jv,Content Translation,True
si,ka,Content Translation,True
si,kk,Content Translation,True
si,km,Content Translation,True
si,kn,Content Translation,True
si,ko,Content Translation,True
si,ky,Content Translation,True
si,la,Content Translation,True
si,lb,Content Translation,True
si,lo,Content Translation,True
si,lt,Content Translation,True
si,lv,Content Translation,True
si,mi,Content Translation,True
si,mg,Content Translation,True
si,mhr,Content Translation,True
si,ml,Content Translation,True
si,mk,Content Translation,True
si,mn,Content Translation,True
si,mrj,Content Translation,True
si,mr,Content Translation,True
si,ms,Content Translation,True
si,mt,Content Translation,True
si,my,Content Translation,True
si,nb,Content Translation,True
si,ne,Content Translation,True
si,nl,Content Translation,True
si,pa,Content Translation,True
si,pap,Content Translation,True
si,pl,Content Translation,True
si,pt,Content Translation,True
si,ro,Content Translation,True
si,ru,Content Translation,True
si,sah,Content Translation,True
si,sh,Content Translation,True
si,simple,Content Translation,True
si,sk,Content Translation,True
si,sl,Content Translation,True
si,sq,Content Translation,True
si,sr,Content Translation,True
si,su,Content Translation,True
si,sv,Content Translation,True
si,sw,Content Translation,True
si,ta,Content Translation,True
si,te,Content Translation,True
si,tg,Content Translation,True
si,th,Content Translation,True
si,tl,Content Translation,True
si,tr,Content Translation,True
si,tt,Content Translation,True
si,udm,Content Translation,True
si,uk,Content Translation,True
si,ur,Content Translation,True
si,uz,Content Translation,True
si,vi,Content Translation,True
si,wuu,Content Translation,True
si,xh,Content Translation,True
si,yi,Content Translation,True
si,zh,Content Translation,True
simple,af,Content Translation,True
simple,am,Content Translation,True
simple,ar,Content Translation,True
simple,az,Content Translation,True
simple,ba,Content Translation,True
simple,be,Content Translation,True
simple,bn,Content Translation,True
simple,bg,Content Translation,True
simple,bs,Content Translation,True
simple,ca,Content Translation,True
simple,ceb,Content Translation,True
simple,cs,Content Translation,True
simple,cv,Content Translation,True
simple,cy,Content Translation,True
simple,da,Content Translation,True
simple,de,Content Translation,True
simple,el,Content Translation,True
simple,en,Content Translation,True
simple,eo,Content Translation,True
simple,es,Content Translation,True
simple,et,Content Translation,True
simple,eu,Content Translation,True
simple,fa,Content Translation,True
simple,fi,Content Translation,True
simple,fr,Content Translation,True
simple,ga,Content Translation,True
simple,gd,Content Translation,True
simple,gl,Content Translation,True
simple,gu,Content Translation,True
simple,he,Content Translation,True
simple,hi,Content Translation,True
simple,hr,Content Translation,True
simple,ht,Content Translation,True
simple,hu,Content Translation,True
simple,hy,Content Translation,True
simple,id,Content Translation,True
simple,is,Content Translation,True
simple,it,Content Translation,True
simple,ja,Content Translation,True
simple,jv,Content Translation,True
simple,ka,Content Translation,True
simple,kk,Content Translation,True
simple,km,Content Translation,True
simple,kn,Content Translation,True
simple,ko,Content Translation,True
simple,ky,Content Translation,True
simple,la,Content Translation,True
simple,lb,Content Translation,True
simple,lo,Content Translation,True
simple,lt,Content Translation,True
simple,lv,Content Translation,True
simple,mi,Content Translation,True
simple,mg,Content Translation,True
simple,mhr,Content Translation,True
simple,ml,Content Translation,True
simple,mk,Content Translation,True
simple,mn,Content Translation,True
simple,mrj,Content Translation,True
simple,mr,Content Translation,True
simple,ms,Content Translation,True
simple,mt,Content Translation,True
simple,my,Content Translation,True
simple,nb,Content Translation,True
simple,ne,Content Translation,True
simple,nl,Content Translation,True
simple,pa,Content Translation,True
simple,pap,Content Translation,True
simple,pl,Content Translation,True
simple,pt,Content Translation,True
simple,ro,Content Translation,True
simple,ru,Content Translation,True
simple,sah,Content Translation,True
simple,sh,Content Translation,True
simple,si,Content Translation,True
simple,sk,Content Translation,True
simple,sl,Content Translation,True
simple,sq,Content Translation,True
simple,sr,Content Translation,True
simple,su,Content Translation,True
simple,sv,Content Translation,True
simple,sw,Content Translation,True
simple,ta,Content Translation,True
simple,te,Content Translation,True
simple,tg,Content Translation,True
simple,th,Content Translation,True
simple,tl,Content Translation,True
